63 28766
2046 4379 7549
3057 4876 1351
4667 2349 8497
3867 227 4210
3839 3861 6089
1207 4213 5286
1693 2924 6827
3382 2827 5795
3755 3079 2843
1777 4613 2390
4264 4122 3582
4863 1302 5313
306 3406 6601
1681 691 5029
1349 3092 6344
2384 3017 8395
1858 4805 6678
3670 3126 6043
2404 461 5152
2905 719 2901
2319 3114 594
2904 3776 8272
1030 127 1314
3349 1859 5524
1339 3037 1475
3025 695 787
318 4350 8144
819 4121 3602
4115 3635 3178
2367 324 3536
4766 3002 260
2242 4674 3821
3768 3694 5377
1977 2987 5895
2809 2540 4617
4763 725 5679
3568 2285 6751
2497 1325 4997
167 4042 2549
2494 4350 8115
2683 3492 7532
3139 4486 3072
1645 1810 1764
3824 3227 145
129 1437 7059
9 3124 8465
1433 3535 6384
3926 1805 3234
2463 453 742
1188 782 3836
4506 4097 4086
1641 3255 3845
4722 1155 3940
3603 2205 848
1202 4597 6040
2000 3282 1273
174 2904 4580
2472 4846 7768
2213 3736 8728
1979 3513 3225
1816 4532 3762
1926 2848 388
2480 3176 878
2822 2455 4815
2633 2140 3396
4533 3835 2023
1077 3663 3742
1702 3535 4454
739 3178 1808
3863 1941 3511
4007 692 7945
4257 4610 2353
2928 805 7036
1533 838 6694
4485 4354 6065
1196 660 454
4877 3392 1759
351 2508 1448
3512 4529 482
1813 3256 2600
2070 1654 1348
1113 1196 5272
191 1850 2661
2542 192 31
2337 3017 50
1678 4232 7751
4443 1718 8143
4151 257 8697
3307 3578 2980
4105 573 5373
2945 4501 2686
4686 509 2146
1130 3107 156
1054 3622 1779
4594 474 1013
1069 3695 6891
3229 4086 8273
2308 1579 2260
446 682 8104
320 1453 467
4203 1068 5369
3652 167 5070
4179 4399 4237
283 3011 3707
1279 4253 3154
420 1412 1605
3765 2920 1566
1463 1192 2187
2651 3044 6603
1409 602 2881
523 1056 6030
2891 4246 5126
2191 4649 1776
3561 4524 6270
2270 3023 331
367 245 4413
3658 2270 6324
4793 2207 2209
4682 2136 842
4516 695 3577
2477 4053 2424
2954 3340 382
2116 2977 2819
3621 3627 4433
4774 784 1387
4234 153 4086
939 695 5769
3431 2455 3344
157 4615 855
2692 637 3622
1582 3527 2893
989 173 1040
1971 4697 5358
3026 4793 3306
4498 2331 5489
3171 4442 5950
1759 3808 3909
4143 3936 3217
1083 351 7502
3923 1740 6774
1080 2394 4136
740 3107 4314
2906 822 8673
409 4860 449
3908 288 575
751 1103 2312
3534 4537 5104
2290 4246 2660
1587 374 1541
343 2909 894
2537 1078 4927
870 1605 1257
2712 2127 6035
912 728 1771
2440 4175 2985
2541 4877 982
1347 4655 6092
2320 4757 1929
3821 2662 2620
3291 1053 6705
3724 2897 2655
471 3104 2685
4818 3828 4825
1072 1581 3910
2819 3730 4177
3027 3307 4212
3701 3045 2868
3825 4186 2705
2389 3716 5614
2903 1570 2583
4538 2469 4787
4828 2418 2704
319 4027 4774
3394 2341 7023
3950 2331 4884
918 4855 4613
860 1971 607
3626 3222 3504
291 793 7000
1763 3870 5529
247 1651 1202
501 1605 6289
1317 4710 597
614 3979 1874
4832 3607 7859
2210 537 6590
1403 2805 333
2895 460 6102
57 2275 5376
2410 4807 607
2083 2935 7569
1352 232 2809
433 1953 4102
1995 485 5388
2526 488 184
3728 4597 2720
3318 1175 5553
1375 1755 7714
4093 4290 1002
3360 108 3248
832 2821 4588
3419 3926 123
2165 4313 3222
885 931 1645
2420 3350 646
976 2436 5263
4307 573 6277
475 4649 7692
271 4379 1151
3785 1640 8033
3709 3499 1007
967 1238 3664
1665 2991 5150
2898 1673 2373
865 4602 4474
4223 1759 1829
4451 3015 8163
3106 3785 6188
1480 2387 8467
2301 2748 596
216 1323 5780
2721 2161 6298
3625 4204 7504
1085 814 5576
4708 4246 7110
2050 3407 8383
244 3229 7734
3637 1810 183
2121 2974 1138
3024 2848 2177
2369 1681 2911
4496 2706 5226
2080 4613 1463
1706 2479 4663
1367 858 8731
3131 4705 4960
4856 2191 2900
965 726 5649
2747 328 1569
1599 4031 571
3020 2967 8434
1872 3329 8381
4409 1715 5743
3285 4682 2996
436 2567 2114
1902 3051 554
1976 362 1437
1918 1946 7912
1866 2192 2680
3055 1162 3908
4305 3320 2667
3423 1328 5427
184 4150 819
811 2161 456
2364 1393 5408
2254 4204 7496
4468 995 5470
4020 1636 2614
1002 1224 4326
4435 2821 8078
1027 4633 5917
263 1760 6981
1794 2756 5466
3064 1323 5190
4653 3765 1184
4847 838 1628
1630 1422 1350
3931 4779 5374
3757 823 809
3960 2687 2512
1209 3266 8006
347 4633 7481
2100 3903 4768
3234 1075 2807
3374 4360 6763
2699 4531 4407
1250 3056 2473
854 739 7848
3793 3494 2258
1135 4854 216
2685 4305 305
3462 1309 7920
4284 1065 4803
156 420 155
947 2889 6617
2386 3439 4400
1350 2790 7920
3381 4106 916
2182 891 875
1283 3835 5138
395 885 1920
223 4815 1325
81 191 793
1957 1048 5300
1055 2661 1302
2437 3046 4808
4676 1422 8701
2151 616 5184
95 1627 6751
1912 2423 2053
242 1766 6254
2448 4001 2538
4636 4484 1286
3756 4176 8260
3767 2386 2374
3218 2935 614
3624 1733 813
3211 3825 2784
335 3091 952
572 1857 2968
1939 3863 5347
1613 4846 8205
698 4736 135
3929 2974 6572
3845 1783 7271
4033 284 916
3109 2234 5937
1384 839 4924
2942 4685 2368
899 2942 2679
3590 4818 284
71 4610 756
4167 2987 3333
419 4210 1944
734 1352 1483
260 1355 4151
2780 3870 2726
1206 1588 7286
458 313 8408
255 3883 829
1864 793 3432
1007 3950 6814
803 4872 391
3396 1328 5395
1559 3120 3335
2457 2171 1981
4156 4016 8214
508 2822 6355
3031 1185 8265
3751 614 6616
2530 1355 5077
3611 4441 1856
341 1184 2239
2744 3583 928
1450 1825 2948
1879 4360 5475
1555 3064 3853
161 4505 6362
85 3947 3199
3973 4813 4765
1150 1678 3658
1351 3906 6521
1801 2833 8754
61 389 6600
1164 2000 1289
4364 3056 360
2030 3393 1104
3585 486 7116
356 4465 3465
2730 4862 4202
234 174 2398
1479 4409 2802
213 1404 5000
3205 3819 8730
1014 4108 7313
1111 2358 2779
3164 104 4336
332 939 5271
3509 1367 2475
951 4615 5486
2377 1549 6627
1314 4676 697
4385 4317 5039
4233 4800 998
4456 1686 5825
1738 2440 3020
890 2337 5939
2071 3112 7167
2838 4576 6694
2941 1182 1247
835 2069 8451
4783 4203 3229
4091 4625 3799
422 2500 4127
801 3124 3840
1561 3340 3958
2435 1872 653
579 3205 5868
3310 3407 4623
4578 2936 952
4681 2030 2809
1591 4112 149
4660 2146 5933
307 3922 1941
1033 85 849
2796 1463 5940
4282 3953 6276
1358 4783 3280
3429 3391 1711
4573 4000 7110
898 4642 4333
2465 4702 1679
589 3652 6837
3634 4274 2804
4336 503 8143
4587 4517 1342
1204 4763 841
1120 1099 8838
934 3628 814
2866 4524 8482
4381 2371 140
1536 3250 3315
2109 4033 2924
1046 2718 5758
1336 4517 4675
2729 2456 8322
2845 1453 3767
2943 2675 1186
565 890 2414
2318 3041 4064
3986 298 7567
4810 2567 3431
2671 854 6336
557 965 8427
3968 4154 6773
2221 4370 6340
452 4290 3048
1257 4580 388
1492 3659 6085
1834 640 1299
2539 4282 1805
1167 3349 4231
901 409 3555
1251 3637 4386
3362 3464 3519
176 4476 5338
3967 2273 2680
4268 3324 7343
4750 883 7490
597 1723 5420
4329 2292 570
4542 1978 8445
1061 4823 7234
1942 1017 7562
3740 3730 6249
2063 129 1927
3943 4846 6561
871 2069 5962
4700 854 3568
905 2314 8828
1960 1078 7266
2333 4568 8266
2842 436 4153
380 1297 6647
2108 1446 5581
205 3488 5838
2274 1463 8474
7 3928 6910
2875 893 3042
975 3658 6672
592 2605 8014
2559 2779 8134
903 3064 4090
1104 389 7335
1845 2946 4982
2084 1545 8501
11 4336 6073
3435 4476 915
4482 579 5537
1592 2465 2324
1298 609 1072
3988 4701 3582
1751 4098 6495
315 2626 3966
1022 3737 5523
4698 3584 6568
3769 2559 3022
2560 3131 3472
3933 2897 1909
89 3825 2414
465 2905 4500
3980 700 2544
1163 3493 546
3258 3030 5461
1901 4032 5709
1041 2190 1895
4439 484 5536
1607 2455 3487
1980 4747 8377
3001 1817 2971
2471 1667 831
2257 2182 6841
2324 234 3898
1914 2402 3191
4194 2143 2845
4163 871 430
1713 2753 7963
515 2514 2264
4405 1926 5907
4327 3684 3659
33 1430 4783
2648 885 5883
190 3700 1207
1294 3830 6822
2600 1559 4812
4784 1766 2993
290 2338 1441
193 4854 5571
650 636 7386
2441 2611 41
857 3391 7156
4100 1432 3622
3820 4803 8547
165 1733 1806
3872 799 6284
1049 1780 4139
3595 4532 6228
2218 1022 7895
818 2146 6002
4410 4660 8747
1223 995 1920
3093 2324 2252
1868 2531 1391
3631 3350 5400
567 728 3640
2818 373 6692
2498 1471 2220
3572 240 872
1936 3054 5635
2013 215 7193
2347 3365 2034
645 1804 4946
2871 2761 3923
3558 2594 6680
2754 2056 5575
27 3688 8688
1881 1115 1128
3052 2919 1555
4541 3826 8306
3236 757 3806
2786 2962 2037
3468 1079 8707
3016 4133 5318
1736 350 3909
224 630 7892
3877 2465 5310
302 3906 8278
627 2367 1524
3913 3528 3657
1168 4386 3579
2428 3828 1586
4641 1800 2298
1385 3607 7510
2245 2783 4149
3322 1077 552
2219 193 3487
1058 2084 8657
4407 1024 748
3319 4506 1175
2545 205 2910
815 4582 4298
3380 4832 8015
3822 367 2976
2705 507 7851
1429 2794 5872
3805 1218 469
2057 3688 444
3708 3143 2588
2513 2927 5362
1180 4154 5044
2401 2494 1833
3774 4878 1682
47 372 7116
4102 811 4126
676 819 6031
1093 2513 5344
3594 3025 2620
251 4020 8684
2932 264 8689
599 1745 4866
2212 4553 617
2755 777 5109
1044 2292 353
1717 681 1754
2885 3799 3617
2586 3091 4982
2107 3867 2706
459 3590 6045
790 1755 402
2009 3818 2071
4302 2895 3276
385 3223 4957
4616 1257 451
2872 3148 2405
1031 165 944
3582 3684 5140
3095 3907 8649
1151 680 2533
1501 4007 5874
4288 320 1161
1890 4302 8785
3840 394 3343
4371 1318 5281
3526 2275 778
3574 3350 8683
4675 3922 6076
1951 4029 5841
677 3751 6271
3087 2960 3346
3838 1801 8066
3727 1875 5797
4417 2623 6562
3678 3584 2005
4249 3221 8236
1493 1188 5174
2317 143 5932
4554 4237 5792
2124 4061 3266
1695 3774 5732
2636 1102 7705
964 4129 7574
1402 1233 7913
3837 1189 681
1776 1633 1698
772 4053 1126
4725 441 5301
2649 1250 2925
634 356 1279
851 27 4420
797 3070 5115
3128 1492 7549
4684 4793 4468
3742 4824 4349
3721 3343 966
1854 1662 6220
853 3923 5524
4786 3008 4645
1327 4176 768
1863 1236 7583
1617 507 1301
4424 1653 7301
3445 3131 4421
2740 4105 6444
4733 4031 183
3878 305 4956
4413 1533 2647
4128 3488 4879
774 839 4654
3849 1796 8306
4214 615 6879
3787 3395 7217
3900 3307 8581
1009 4294 2554
539 175 7554
816 3364 4269
118 951 5372
2215 3803 6188
1500 27 7279
2562 3288 4129
2354 1790 8125
1938 4223 3416
2817 4252 8506
3581 3740 1027
654 2448 3574
972 3976 7973
1364 434 305
1860 3407 3407
415 2213 6454
4664 2594 7391
1846 223 5424
1792 913 7217
1280 937 4281
2720 1309 8133
4510 1393 8076
3910 3187 2108
2412 2787 3434
4707 690 31
4380 3875 8086
1522 4556 4387
4814 4288 6974
1742 4306 3524
2170 4263 2926
3308 678 873
4273 2746 1110
1392 1696 5924
3490 427 4542
447 1471 348
1421 1621 5835
581 2875 2115
2173 3346 5650
2590 1485 4742
3924 1542 2351
3387 729 1168
4507 1297 2387
1865 4441 591
3386 486 5193
3956 4581 905
4835 2626 5947
2588 3420 6790
2674 2687 539
1194 3666 6710
1260 4751 2741
1767 4223 6994
2813 767 2361
551 713 6435
3784 4453 5957
2283 3732 1679
2131 3002 1471
2411 3386 2798
3650 1281 7141
2745 1901 792
950 3813 6738
547 182 4149
3990 461 4625
1165 2721 4035
1092 1450 1863
2913 2116 5863
196 4730 8562
2008 4838 7109
2579 2380 1649
1611 2824 7202
4113 4784 8766
601 2765 3701
2887 2043 5099
944 4548 2421
4339 4381 1239
3432 1817 3845
4014 3756 1782
3537 283 2430
2679 826 4338
4335 3073 2107
285 4730 6252
4369 503 6873
4244 2638 3799
2757 347 3971
1769 3344 5515
218 3037 5437
4046 3515 7510
3149 3794 7534
4116 2080 8126
128 4722 7180
4797 4335 8147
4206 1606 7279
412 106 2909
29 1592 8543
2972 1826 1786
3836 192 979
1911 2047 7298
1095 4653 5032
3278 3881 1947
2304 3343 4060
3571 4274 7979
4013 777 6028
762 1055 1575
4062 4412 4191
2189 3960 3283
2040 838 3438
3984 491 6301
4743 4730 3202
1177 2954 5029
686 3053 3378
346 2303 2770
4393 1482 7572
2365 2182 4254
3273 1452 3666
2921 3995 2850
1252 1105 8662
1891 951 7549
2703 1706 3834
2368 1411 8584
1699 3432 4059
809 3406 7314
4389 2291 295
2922 2364 5250
2957 1523 1706
3529 1479 2203
3856 4548 6221
941 3480 5068
4289 1350 2239
1919 156 6196
2565 350 7410
159 353 3308
3520 257 8808
1756 2266 858
1650 1055 2553
748 353 7570
4010 1722 7200
103 1798 7954
2175 1951 3478
3647 2228 5574
4372 4257 7167
2571 165 1610
3127 905 8696
1554 3976 198
4404 371 2121
1658 4146 8189
2011 1665 5676
4758 1767 2197
919 1694 2473
4720 1429 4755
2925 3222 7266
3748 2315 3633
1550 4179 4529
147 2420 7084
3989 3642 5028
3580 108 640
202 3321 1938
3315 1405 1389
527 4710 6081
3661 597 3403
1987 694 5621
1406 2753 1668
2996 39 7540
3397 1022 3903
1502 2559 8171
2241 342 5690
3552 3931 2418
992 1745 5557
553 2883 2893
808 3187 1197
1726 3510 5754
3459 4847 3005
1558 2596 7566
594 1624 1973
3090 4478 7315
3215 2377 404
3562 2180 6016
4141 1941 110
1407 794 5836
3981 1667 7650
1 1188 4184
538 1502 7399
62 2282 3676
2294 4233 61
3664 2538 6862
4304 335 5176
4469 4578 1333
620 461 6236
4426 1996 316
1576 1621 3308
3348 3127 50
4256 3245 1305
4428 2705 8639
1531 1265 7802
4494 1614 3915
3398 3819 1130
980 2604 7692
2877 390 5164
249 719 1465
517 1653 3080
1481 327 3154
2971 1607 1671
872 4351 6672
2052 910 784
4798 3146 6103
4866 2412 399
1457 4517 3961
2388 1338 5048
1573 308 2873
1961 3107 3900
1390 4156 1029
4011 1232 298
2253 814 6099
1975 3139 6947
4259 2368 5655
4071 3017 1246
1894 4674 6049
940 891 4813
1242 650 390
3007 3400 3018
1451 3758 7902
1436 1295 6119
2267 1850 390
1320 557 215
3210 1290 8516
4744 4471 5182
4489 1939 5924
2929 719 6652
258 692 5085
984 556 3109
4703 3748 2483
2852 3838 304
1156 992 197
1417 2730 6965
4144 2808 3957
3591 2388 2931
74 1566 1917
3671 1392 2508
4422 864 3363
4571 2505 285
4238 3504 3520
2476 4077 3001
3565 4402 6205
2145 756 3727
3272 4076 1542
3905 888 6201
3556 805 924
4047 3715 4861
2772 842 2054
1690 3395 5124
1136 3194 5847
2956 3736 5610
1021 313 1385
3225 57 1616
272 1049 712
848 3321 3769
2825 3476 2180
3703 1606 3069
1609 3072 1311
2953 4207 243
3959 4108 4355
4303 3520 3935
1527 2303 4678
2650 2802 4849
968 4593 5322
4169 2411 1727
2743 3494 3598
2859 202 5491
3089 3370 2343
2516 2387 386
1275 2848 2129
3961 2192 1964
4390 465 2472
3096 2887 4987
2975 3072 328
675 4587 7949
2668 2779 3519
2758 143 6869
1701 290 2806
2488 488 245
3063 1410 3399
359 83 1871
3550 4840 4023
915 1136 3915
4822 1777 7991
2580 3930 7049
3084 219 4207
3718 2824 1045
2081 2500 6602
3049 3924 4722
3505 813 2827
2372 484 5121
1357 1780 5266
1966 896 6645
403 4556 6305
2033 3464 7148
3879 3806 2987
2529 2611 2637
2719 2527 4052
1580 543 3710
2251 4616 8571
4343 963 4630
148 1188 2136
2625 1438 7797
4247 1832 6385
2425 4580 8805
3280 4573 2664
4760 686 3855
2771 3253 7403
3681 1279 6927
607 4760 5973
2509 3622 5478
2446 4150 3246
4397 3751 7057
764 1941 976
3185 2845 3783
3078 4591 3825
179 497 536
1019 3837 7850
136 727 8188
3022 3634 8325
530 1726 8356
3042 3550 1581
1811 221 1133
3762 2229 8607
1256 873 5556
100 3961 1085
2992 804 3415
109 1405 4862
4160 1615 4584
2470 3218 3190
2397 1339 2556
1091 2520 2480
2475 2922 2497
239 898 724
4727 4244 7156
67 2552 340
269 2579 5718
6 4588 7021
590 2919 4497
4455 35 742
1965 2960 619
2395 1978 560
3876 3884 168
4849 657 684
2865 1713 133
3191 2215 1454
4208 278 454
1964 2012 6677
333 3701 4299
3103 1053 4082
3842 4284 8134
1709 1636 6033
237 790 3552
1619 3986 8424
4331 278 1769
3277 1629 1120
2405 1686 106
97 3870 4751
2566 260 902
2370 3051 2718
1462 4216 1719
3314 3041 5465
2524 2543 5244
1474 3446 3328
1761 2790 8605
44 2756 3132
1739 4455 6676
1264 157 4526
4620 3368 4912
997 486 632
12 1527 839
3183 3148 2244
1460 4707 5013
2854 1573 4936
2556 4221 2469
135 3774 8621
1040 3069 3341
3167 913 6987
1442 1250 8701
2806 1654 8814
2881 2303 3112
1725 2108 4725
1944 3056 1078
1551 217 6018
241 4688 4982
304 382 2761
591 3691 2016
286 290 5974
979 3401 4658
4383 1110 6492
1674 4129 4746
2986 3512 6685
753 3721 8021
3061 3728 630
3844 3001 1750
4363 1194 307
3133 583 121
1240 3002 4801
2225 3844 1069
2129 2676 6069
3829 3664 5260
2851 307 1955
270 1846 8638
4617 4233 7723
2506 1562 3308
194 1658 3750
180 1451 3544
1398 1791 4276
4492 1424 6373
2644 2516 4398
2697 4414 2553
4030 38 7113
3485 2126 5521
3932 3579 2950
171 1975 167
4312 4822 2794
3623 1240 3618
1869 644 7657
3018 4160 3004
3198 2397 480
4286 2463 7602
4870 661 7706
4126 1463 1943
3452 3290 2686
3570 1464 1330
674 2013 7984
2988 2069 4212
4661 4593 2287
2518 4304 7166
2313 3924 1898
197 1198 2307
1604 67 657
1441 2650 4901
2672 3757 6849
36 1201 3866
702 939 5167
1172 2720 8697
4726 1511 1989
336 1297 1290
4829 3964 2608
3679 2349 2726
169 1022 4800
2490 258 2122
3746 1987 7369
1703 3054 1272
3693 4656 2462
4087 473 5672
3336 2586 2069
1947 4727 3087
349 549 3249
4019 1892 8643
330 1837 1003
4731 1872 775
3170 1761 6208
3991 3382 5598
1368 1914 8166
2239 2026 8498
1378 1523 3899
2492 4205 2679
4270 935 1462
1603 4293 5664
4789 2672 5664
1843 4043 8762
1137 686 1383
3411 1386 4098
2201 4344 5322
430 394 2353
949 4815 6552
301 2547 5769
1160 3077 5366
2731 3526 1060
2667 356 581
4773 2122 1181
4278 3598 4598
75 3476 164
4543 2841 2287
4859 678 5567
1973 120 6014
2886 240 5939
2781 3794 406
2197 1482 1968
2553 2428 4484
3898 2180 2436
225 2883 4600
4023 2394 4092
2179 2159 5082
2519 3468 2783
1735 2373 8461
72 2680 6125
1311 1165 4818
3532 815 514
2655 3493 8750
266 4684 5841
3417 2243 1517
2467 2247 2343
3939 4604 5981
2323 2986 5965
3414 2226 2818
1610 3163 3108
2416 4785 5500
3426 4860 1934
2032 2440 946
2984 1722 6085
2751 1994 3721
4349 2950 2843
4239 3278 3201
2741 812 4428
926 3122 5931
1634 2508 693
3890 1843 5607
4477 3222 7531
3503 4542 5558
178 1523 7909
792 1963 3713
933 1854 2483
2876 1305 5769
2814 3159 975
2297 98 8141
1249 2342 6676
4072 3618 2733
1625 4036 1163
2639 615 8177
4083 2298 4587
4005 963 5958
1974 657 6298
2289 3150 3106
4225 2446 4462
1828 2571 8306
1765 1420 4984
45 2642 7774
53 1796 4337
4057 356 7186
2074 3691 1826
3816 4143 7610
2728 4532 1462
177 3392 7454
4427 2497 183
4080 3923 6597
480 1484 574
3734 2136 4204
3675 1223 3241
3076 4113 1140
3199 3277 7719
2812 303 1071
3673 3109 3181
2627 501 5134
4125 551 3842
1229 2169 3615
2346 2895 1249
3098 2380 6765
4003 4136 836
2546 161 3962
3887 27 7004
3770 557 1972
3771 223 5898
132 715 6050
3208 851 3582
265 2424 2800
1270 811 5951
2795 2692 8142
2195 671 3028
1458 801 7713
4869 243 5121
3662 3849 3692
1518 3659 5396
546 1473 719
1921 1911 1980
2442 2943 7872
697 2201 7177
2357 3768 6074
18 2013 10
2172 1920 6997
2168 2796 8370
1750 3038 4000
3722 4355 3337
1594 4845 2964
1496 360 3039
4694 1769 3506
2615 4010 768
199 1755 900
778 1467 4792
2439 244 2865
1925 1947 1149
846 4263 1876
231 461 2810
4768 2307 7332
3312 2084 3495
2829 2685 7949
2007 2126 316
2094 4072 6130
4123 498 1744
28 1403 4978
2856 269 2186
4079 4663 2955
4461 1751 2788
3608 1715 3195
2896 2943 13
2360 31 8737
3415 1523 6920
1569 1238 2450
3698 4279 2619
4017 2027 8355
2093 1957 3538
3385 3462 8482
1354 3537 7510
3645 680 2382
2153 553 6797
4711 1816 8311
3927 1707 7889
1373 3380 1128
824 2337 3463
4761 2435 7628
544 3488 4167
3274 2954 36
2577 804 97
1505 2657 22
428 1938 5991
3276 4163 1504
4596 3980 2566
1829 4877 120
3720 538 3287
2608 4451 8828
730 718 3083
745 3398 3276
3004 869 8353
4850 1555 8302
4406 751 2710
1986 122 2460
4558 4258 2085
1012 1538 7755
4101 1366 7229
2350 975 7025
1244 2962 4508
4181 3057 8092
4627 4278 399
881 858 266
875 562 3429
4539 4484 4819
3412 3732 6156
3404 2825 2412
2980 2081 5195
4848 320 5927
115 146 5301
2406 3013 7323
1646 1733 641
1657 3837 922
569 3069 4789
1577 2533 7874
4562 4759 2365
472 11 5396
2010 2753 1278
210 4607 3863
655 1204 1439
1770 4711 8310
2525 1094 1389
3502 3208 7206
612 3022 1089
4314 4629 7109
4601 3146 7552
1516 1937 1905
4530 4793 373
3469 3004 8316
1744 1442 8481
2376 3938 791
1231 2671 5463
1642 3417 6520
1546 3550 6538
3704 4319 4163
4067 2877 3062
3593 336 6457
3097 2671 6730
938 441 3043
113 3002 2972
653 4435 4912
847 1769 5075
516 1155 555
1643 3039 6820
4227 2161 3630
1746 1167 6829
2994 1382 7109
2082 190 5469
880 3039 3203
662 4708 2262
3264 56 7060
479 1588 318
4691 3839 6302
3019 570 7975
1969 4043 314
2230 4437 8013
2356 1763 6060
3741 3370 5062
101 3792 1298
3247 3959 1192
1346 4708 8529
2113 4791 4328
3152 2131 679
2076 2119 954
1520 1433 1656
4037 3847 2422
817 2809 2347
2585 3404 4348
3948 2795 1491
4706 853 2867
2976 946 184
4752 333 4187
2578 231 524
3775 4097 1498
4561 3718 3032
4767 3264 6709
510 4510 2686
2327 2212 4549
1682 3679 3033
737 4726 2510
3034 1769 5083
584 2079 6392
2952 1250 291
2890 4128 1741
2062 2808 950
3942 2706 8120
3869 1336 2933
4242 1934 4810
4873 1559 3354
761 3991 609
3833 3215 3105
1047 2171 2588
1668 2084 1969
3151 231 8313
2039 4498 365
2606 734 7956
2155 4469 4317
3567 305 480
1005 4744 7199
3761 2317 1498
3633 671 3500
3843 4666 6174
3862 4828 3856
3166 616 545
3158 3308 8008
3032 4431 4920
2700 3604 1350
821 193 1867
4755 1602 2195
2978 2788 7326
339 149 657
3373 753 4829
1228 1794 6493
2511 4302 1304
4059 3792 36
2923 1621 3793
3029 4823 3565
3525 3055 4362
771 2125 655
1628 1625 5420
450 176 190
4577 2047 2349
4250 3292 2924
408 1157 786
2286 3630 4223
2130 1976 5314
2664 146 7347
3641 1420 364
1439 680 7034
1521 3004 7805
358 1717 5571
766 1298 7954
4180 2991 1193
2601 2921 3903
4394 3012 7039
4430 304 5253
4716 938 402
4683 3211 5277
4525 355 5369
689 2614 2560
3912 2636 47
4586 1079 1132
2054 293 7333
1169 269 1022
2836 1207 6841
2265 3288 5645
423 3394 5142
4325 1402 3462
598 2639 6807
3330 675 5017
3546 3657 1747
40 2440 1034
3601 775 4349
4094 3439 6874
3676 807 7902
4635 1651 4071
571 3407 3380
391 4577 3683
1253 1500 4913
4172 3089 1806
3800 3460 3656
4341 2697 4134
1883 2755 410
4624 3762 7836
2019 349 2663
1967 3057 7734
20 4176 4102
1006 3157 2555
3339 4427 5163
2073 4604 6775
345 4105 3733
2536 433 1935
1456 862 2031
3195 4245 1634
80 27 8835
3304 3494 3821
3473 447 2314
1608 4144 3541
2998 3938 1367
2413 1796 225
1101 4381 5017
3766 823 3846
3759 3623 7965
2512 383 1716
3632 4263 62
1128 327 1127
4401 1239 4201
4808 1366 6471
